year,age,sex,helping_others,social_usefulness
2006,68,male,important,very_important
2006,27,male,very_important,very_important
2006,54,female,important,very_important
2006,21,male,very_important,very_important
2006,48,female,very_important,important
2006,63,female,important,important
2006,59,male,very_important,very_important
2006,84,male,not_important,not_important
2006,75,male,important,important
2006,32,male,important,important
2006,48,male,important,important
2006,63,female,very_important,very_important
2006,40,male,very_important,important
2006,53,female,important,important
2006,22,female,important,important
2006,51,male,important,very_important
2006,72,female,important,important
2006,51,male,very_important,very_important
2006,49,male,very_important,very_important
2006,55,female,very_important,very_important
2006,59,female,very_important,important
2006,66,female,very_important,important
2006,42,male,important,very_important
2006,45,male,important,important
2006,62,male,important,very_important
2006,47,female,very_important,very_important
2006,43,female,very_important,very_important
2006,39,female,very_important,very_important
2006,46,male,very_important,very_important
2006,53,male,important,important
2006,39,male,important,neither
2006,46,male,very_important,very_important
2006,53,female,very_important,important
2006,36,female,important,important
2006,56,male,very_important,very_important
2006,47,male,neither,important
2006,53,female,very_important,important
2006,48,female,important,important
2006,59,male,important,very_important
2006,75,female,important,not_important_at_all
2006,20,female,important,important
2006,44,female,very_important,very_important
2006,58,female,very_important,very_important
2006,47,male,important,important
2006,50,male,important,very_important
2006,45,female,important,important
2006,47,male,very_important,very_important
2006,76,male,neither,important
2006,47,male,important,important
2006,18,male,very_important,important
2006,30,female,very_important,very_important
2006,63,female,important,important
2006,27,male,very_important,very_important
2006,32,male,important,important
2006,53,male,very_important,very_important
2006,39,female,very_important,very_important
2006,29,female,important,important
2006,29,female,very_important,very_important
2006,43,female,important,important
2006,47,male,important,important
2006,54,female,important,important
2006,61,female,very_important,very_important
2006,27,male,very_important,very_important
2006,42,male,important,very_important
2006,29,female,important,important
2006,64,female,very_important,very_important
2006,21,male,important,neither
2006,35,male,very_important,very_important
2006,28,female,neither,neither
2006,65,female,important,important
2006,31,female,important,important
2006,43,female,very_important,very_important
2006,52,male,important,important
2006,72,female,important,important
2006,79,male,very_important,very_important
2006,46,female,important,important
2006,45,male,important,important
2006,36,female,very_important,very_important
2006,50,female,very_important,very_important
2006,34,male,very_important,very_important
2006,54,male,neither,neither
2006,78,female,important,important
2006,70,male,neither,neither
2006,56,female,very_important,very_important
2006,55,female,very_important,very_important
2006,56,male,very_important,very_important
2006,60,female,important,important
2006,48,female,very_important,very_important
2006,38,male,important,important
2006,21,female,very_important,very_important
2006,84,female,very_important,very_important
2006,41,female,important,important
2006,36,male,important,very_important
2006,64,male,very_important,very_important
2006,46,female,important,important
2006,62,male,very_important,very_important
2006,44,female,important,neither
2006,64,female,very_important,very_important
2006,73,female,important,very_important
2006,36,female,very_important,very_important
